mongo/books/,Athens
mongo/books/,Riga
mongo/books/,Copenhagen
mongo/books/,London
mongo/books/,Manchester
1495715557926,16,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,222,1,4,16,0,1
1495715557942,19,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,225,1,4,19,0,0
1495715557961,8,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,223,1,4,8,0,0
1495715557969,5,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,219,1,4,5,0,0
1495715557975,9,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,221,1,4,9,0,0
1495715557929,56,HTTP Request,200,OK,mongo  test title 4-1,text,true,,225,205,1,3,56,0,1
1495715557985,29,HTTP Request,400,Bad Request,mongo  test title 4-1,text,false,,268,203,1,3,29,0,0
1495715558014,27,HTTP Request,400,Bad Request,mongo  test title 4-1,text,false,,268,209,1,3,27,0,0
1495715558042,76,HTTP Request,200,OK,mongo  test title 4-1,text,true,,225,205,1,3,76,0,0
1495715558119,30,HTTP Request,400,Bad Request,mongo  test title 4-1,text,false,,268,209,1,3,30,0,0
1495715557926,1033,HTTP Request,200,OK,mongo  test books 1-1,text,true,,339982,205,1,2,1031,0,1
1495715557927,1074,HTTP Request,200,OK,mongo  test books 3-1,text,true,,36512,203,1,2,1074,0,1
1495715559002,978,HTTP Request,200,OK,mongo  test books 3-1,text,true,,1338034,205,1,2,971,0,0
1495715558959,1424,HTTP Request,200,OK,mongo  test books 1-1,text,true,,129225,209,1,2,1424,0,0
1495715559981,1001,HTTP Request,200,OK,mongo  test books 3-1,text,true,,285920,209,1,1,1000,0,1
1495715963144,13,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,222,1,4,13,0,0
1495715963151,7,HTTP Request,200,OK,mongo  test title 4-1,text,true,,2906,211,1,4,7,0,1
1495715963157,4,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,225,1,4,4,0,0
1495715963158,3,HTTP Request,200,OK,mongo  test title 4-1,text,true,,2906,211,1,4,3,0,0
1495715963161,3,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,223,1,4,3,0,0
1495715963162,2,HTTP Request,200,OK,mongo  test title 4-1,text,true,,2906,211,1,4,2,0,0
1495715963164,2,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,219,1,4,2,0,0
1495715963164,3,HTTP Request,200,OK,mongo  test title 4-1,text,true,,2906,211,1,4,3,0,0
1495715963167,4,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,221,1,4,3,0,0
1495715963167,4,HTTP Request,200,OK,mongo  test title 4-1,text,true,,2906,211,1,4,4,0,0
1495715963141,1053,HTTP Request,200,OK,mongo  test books 1-1,text,true,,339982,205,1,2,1051,0,3
1495715963149,1145,HTTP Request,200,OK,mongo  test books 3-1,text,true,,36512,203,1,2,1145,0,2
1495715964295,1116,HTTP Request,200,OK,mongo  test books 3-1,text,true,,1338034,205,1,2,1107,0,0
1495715964194,1605,HTTP Request,200,OK,mongo  test books 1-1,text,true,,129225,209,1,2,1604,0,0
1495715965411,1011,HTTP Request,200,OK,mongo  test books 3-1,text,true,,285920,209,1,1,1009,0,1
1495715975860,20,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,222,1,3,19,0,1
1495715975880,6,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,225,1,3,6,0,0
1495715975887,6,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,223,1,4,6,0,0
1495715975893,15,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,219,1,4,15,0,0
1495715975893,17,HTTP Request,200,OK,mongo  test title 4-1,text,true,,2906,211,1,4,17,0,2
1495715975909,9,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,221,1,4,9,0,0
1495715975914,5,HTTP Request,200,OK,mongo  test title 4-1,text,true,,2906,211,1,3,5,0,0
1495715975919,4,HTTP Request,200,OK,mongo  test title 4-1,text,true,,2906,211,1,3,4,0,0
1495715975924,2,HTTP Request,200,OK,mongo  test title 4-1,text,true,,2906,211,1,3,2,0,0
1495715975927,2,HTTP Request,200,OK,mongo  test title 4-1,text,true,,2906,211,1,3,2,0,0
1495715975856,1050,HTTP Request,200,OK,mongo  test books 1-1,text,true,,339982,205,1,2,1048,0,2
1495715975868,1096,HTTP Request,200,OK,mongo  test books 3-1,text,true,,36512,203,1,2,1096,0,2
1495715976964,938,HTTP Request,200,OK,mongo  test books 3-1,text,true,,1338034,205,1,2,931,0,0
1495715976906,1399,HTTP Request,200,OK,mongo  test books 1-1,text,true,,129225,209,1,2,1399,0,0
1495715977902,1499,HTTP Request,200,OK,mongo  test books 3-1,text,true,,285920,209,1,1,1498,0,1
1495726191505,21,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,222,1,4,21,0,2
1495726191509,19,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,4,19,0,1
1495726191526,3,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,225,1,4,3,0,0
1495726191529,3,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,4,3,0,0
1495726191529,3,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,223,1,4,3,0,0
1495726191532,4,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,4,4,0,0
1495726191533,4,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,219,1,4,4,0,0
1495726191537,3,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,4,3,0,0
1495726191537,3,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,221,1,4,3,0,0
1495726191540,3,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,3,3,0,0
1495726191505,65,HTTP Request,200,OK,mongo  test title 1-1,text,true,,225,205,1,2,65,0,3
1495726191571,25,HTTP Request,400,Bad Request,mongo  test title 1-1,text,false,,268,203,1,2,25,0,0
1495726191596,26,HTTP Request,400,Bad Request,mongo  test title 1-1,text,false,,268,209,1,2,26,0,0
1495726191622,34,HTTP Request,200,OK,mongo  test title 1-1,text,true,,225,205,1,2,34,0,0
1495726191656,24,HTTP Request,400,Bad Request,mongo  test title 1-1,text,false,,268,209,1,2,24,0,0
1495726191505,1022,HTTP Request,200,OK,mongo  test books 3-1,text,true,,339982,205,1,1,1020,0,2
1495726192527,1039,HTTP Request,200,OK,mongo  test books 3-1,text,true,,36512,203,1,1,1038,0,0
1495726193566,1053,HTTP Request,200,OK,mongo  test books 3-1,text,true,,129225,209,1,1,1052,0,1
1495726194619,1052,HTTP Request,200,OK,mongo  test books 3-1,text,true,,1338034,205,1,1,1046,0,0
1495726195672,997,HTTP Request,200,OK,mongo  test books 3-1,text,true,,285920,209,1,1,995,0,0
1495726217709,9,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,222,1,4,9,0,1
1495726217712,9,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,4,9,0,1
1495726217718,4,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,225,1,4,4,0,0
1495726217722,3,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,4,3,0,0
1495726217722,3,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,223,1,4,3,0,0
1495726217725,3,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,4,3,0,0
1495726217726,3,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,219,1,4,3,0,0
1495726217729,4,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,4,4,0,0
1495726217730,4,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,221,1,4,4,0,0
1495726217734,5,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,3,5,0,0
1495726217709,52,HTTP Request,200,OK,mongo  test title 1-1,text,true,,225,205,1,2,52,0,1
1495726217762,33,HTTP Request,400,Bad Request,mongo  test title 1-1,text,false,,268,203,1,2,33,0,0
1495726217796,27,HTTP Request,400,Bad Request,mongo  test title 1-1,text,false,,268,209,1,2,27,0,0
1495726217824,55,HTTP Request,200,OK,mongo  test title 1-1,text,true,,225,205,1,2,55,0,0
1495726217880,36,HTTP Request,400,Bad Request,mongo  test title 1-1,text,false,,268,209,1,2,36,0,0
1495726217710,999,HTTP Request,200,OK,mongo  test books 3-1,text,true,,339982,205,1,1,997,0,1
1495726218709,982,HTTP Request,200,OK,mongo  test books 3-1,text,true,,36512,203,1,1,982,0,0
1495726219692,975,HTTP Request,200,OK,mongo  test books 3-1,text,true,,129225,209,1,1,974,0,0
1495726220667,970,HTTP Request,200,OK,mongo  test books 3-1,text,true,,1338034,205,1,1,964,0,1
1495726221637,955,HTTP Request,200,OK,mongo  test books 3-1,text,true,,285920,209,1,1,954,0,0
1495726369762,45,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,222,1,4,45,0,2
1495726369767,44,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,4,44,0,2
1495726369808,9,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,225,1,4,9,0,0
1495726369814,4,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,4,4,0,0
1495726369818,5,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,223,1,4,5,0,0
1495726369819,5,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,4,5,0,0
1495726369824,4,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,4,4,0,0
1495726369824,4,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,219,1,4,4,0,0
1495726369828,7,HTTP Request,200,OK,mongo  test author 2-1,text,true,,2906,221,1,4,7,0,0
1495726369828,7,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,2906,211,1,4,7,0,0
1495726369755,101,HTTP Request,200,OK,mongo  test title 1-1,text,true,,225,217,1,2,101,0,5
1495726369856,36,HTTP Request,200,OK,mongo  test title 1-1,text,true,,225,219,1,2,36,0,0
1495726369892,38,HTTP Request,200,OK,mongo  test title 1-1,text,true,,225,214,1,2,38,0,0
1495726369931,35,HTTP Request,200,OK,mongo  test title 1-1,text,true,,225,234,1,2,35,0,0
1495726369966,32,HTTP Request,200,OK,mongo  test title 1-1,text,true,,225,237,1,2,32,0,0
1495726369772,1084,HTTP Request,200,OK,mongo  test books 3-1,text,true,,339982,205,1,1,1082,0,2
1495726370856,1013,HTTP Request,200,OK,mongo  test books 3-1,text,true,,36512,203,1,1,1013,0,0
1495726371869,985,HTTP Request,200,OK,mongo  test books 3-1,text,true,,129225,209,1,1,984,0,1
1495726372854,988,HTTP Request,200,OK,mongo  test books 3-1,text,true,,1338034,205,1,1,982,0,0
1495726373843,966,HTTP Request,200,OK,mongo  test books 3-1,text,true,,285920,209,1,1,964,0,0
1495727657019,94,HTTP Request,200,OK,mongo  test title 1-1,text,true,,3110,217,1,4,94,0,14
1495727657064,53,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,3110,211,1,4,53,0,2
1495727657118,2,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,3110,211,1,4,2,0,0
1495727657114,9,HTTP Request,200,OK,mongo  test title 1-1,text,true,,3110,219,1,4,9,0,0
1495727657120,5,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,3110,211,1,4,5,0,0
1495727657125,4,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,3110,211,1,4,4,0,0
1495727657124,5,HTTP Request,200,OK,mongo  test title 1-1,text,true,,3110,214,1,4,5,0,0
1495727657130,8,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,3110,211,1,4,8,0,0
1495727657130,8,HTTP Request,200,OK,mongo  test title 1-1,text,true,,3110,234,1,4,8,0,0
1495727657138,5,HTTP Request,200,OK,mongo  test title 1-1,text,true,,3110,237,1,3,5,0,0
1495727657047,190,HTTP Request,200,OK,mongo  test author 2-1,text,true,,822,222,1,2,190,0,2
1495727657238,42,HTTP Request,200,OK,mongo  test author 2-1,text,true,,285,225,1,2,42,0,0
1495727657281,45,HTTP Request,200,OK,mongo  test author 2-1,text,true,,736,223,1,2,45,0,0
1495727657326,85,HTTP Request,200,OK,mongo  test author 2-1,text,true,,502,219,1,2,85,0,0
1495727657411,664,HTTP Request,200,OK,mongo  test author 2-1,text,true,,1644,221,1,2,664,0,0
1495727657058,1666,HTTP Request,200,OK,mongo  test books 3-1,text,true,,339982,205,1,1,1658,0,1
1495727658725,1020,HTTP Request,200,OK,mongo  test books 3-1,text,true,,36512,203,1,1,1018,0,0
1495727659745,1033,HTTP Request,200,OK,mongo  test books 3-1,text,true,,129225,209,1,1,1031,0,1
1495727660779,868,HTTP Request,200,OK,mongo  test books 3-1,text,true,,1338034,205,1,1,857,0,0
1495727661647,960,HTTP Request,200,OK,mongo  test books 3-1,text,true,,285920,209,1,1,958,0,0
1495727784448,10,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,3110,211,1,4,10,0,1
1495727784458,4,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,3110,211,1,4,4,0,0
1495727784462,4,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,3110,211,1,4,4,0,0
1495727784467,2,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,3110,211,1,4,2,0,0
1495727784469,3,HTTP Request,200,OK,mongo  test GEO 4-1,text,true,,3110,211,1,4,3,0,0
1495727784443,62,HTTP Request,200,OK,mongo  test title 1-1,text,true,,225,218,1,3,62,0,2
1495727784444,125,HTTP Request,200,OK,mongo  test author 2-1,text,true,,822,222,1,3,125,0,1
1495727784506,97,HTTP Request,200,OK,mongo  test title 1-1,text,true,,225,220,1,3,97,0,0
1495727784570,40,HTTP Request,200,OK,mongo  test author 2-1,text,true,,285,225,1,3,40,0,0
1495727784603,35,HTTP Request,200,OK,mongo  test title 1-1,text,true,,225,215,1,3,35,0,0
1495727784610,45,HTTP Request,200,OK,mongo  test author 2-1,text,true,,736,223,1,3,45,0,0
1495727784639,51,HTTP Request,200,OK,mongo  test title 1-1,text,true,,225,235,1,3,51,0,0
1495727784655,81,HTTP Request,200,OK,mongo  test author 2-1,text,true,,502,219,1,3,81,0,0
1495727784691,80,HTTP Request,200,OK,mongo  test title 1-1,text,true,,225,238,1,3,80,0,0
1495727784736,767,HTTP Request,200,OK,mongo  test author 2-1,text,true,,1644,221,1,2,767,0,0
1495727784445,1647,HTTP Request,200,OK,mongo  test books 3-1,text,true,,339982,205,1,1,1646,0,1
1495727786093,1033,HTTP Request,200,OK,mongo  test books 3-1,text,true,,36512,203,1,1,1033,0,0
1495727787127,1033,HTTP Request,200,OK,mongo  test books 3-1,text,true,,129225,209,1,1,1025,0,0
1495727788161,918,HTTP Request,200,OK,mongo  test books 3-1,text,true,,1338034,205,1,1,908,0,0
1495727789080,979,HTTP Request,200,OK,mongo  test books 3-1,text,true,,285920,209,1,1,976,0,0
